 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
1460,5.39,1402,987,158.20,1.90
1461,6.32,389,904,161.57,1.90
1462,5.83,1393,1292,30.96,1.90
1463,3.61,1394,508,146.31,1.79
1464,10.44,1402,510,163.30,1.94
1465,1.41,1510,706,135.00,1.00
1466,14.04,1426,356,175.91,1.00
1467,7.07,517,985,45.00,1.41
1468,2.83,539,1029,135.00,1.41
1469,9.22,548,1037,139.40,2.00
1470,21.26,619,929,48.81,2.07
1471,8.94,435,860,63.43,2.04
1472,15.65,1348,1319,153.43,1.79
1473,5.39,303,1210,68.20,1.90
1474,1.41,323,716,135.00,1.00
1475,3.61,411,895,123.69,1.79
1476,4.12,411,565,165.96,1.00
1477,7.28,417,566,164.05,1.96
1478,1.41,427,567,135.00,1.00
1479,3.16,429,568,161.57,1.00
1480,4.12,449,720,165.96,1.00
1481,1.41,463,723,135.00,1.00
1482,9.85,591,674,23.96,2.11
1483,5.10,859,1581,101.31,1.00
1484,17.26,1231,1453,10.01,2.05
1485,8.06,1324,1232,119.74,2.06
1486,7.21,1330,1242,123.69,1.94
1487,8.49,369,439,135.00,1.41
1488,4.24,382,451,135.00,1.41
1489,20.10,442,691,84.29,1.99
1490,11.40,478,1057,74.74,1.97
1491,14.32,632,705,102.09,1.97
1492,8.25,1484,738,104.04,1.97
1493,15.30,1545,1045,11.31,1.97
1494,14.14,1545,1086,8.13,1.99
1495,6.08,1448,476,99.46,1.00
1496,5.66,833,1320,45.00,1.41
1497,2.83,361,568,45.00,1.41
1498,14.76,353,584,61.70,2.14
1499,5.66,480,1144,45.00,1.41
1500,8.60,678,238,35.54,2.06
1501,8.06,339,575,119.74,1.79
1502,5.10,488,1049,168.69,1.00
1503,8.06,689,532,29.74,1.79
1504,16.12,731,267,29.74,2.14
1505,7.28,923,732,74.05,1.94
1506,4.24,1090,1575,45.00,1.41
1507,9.43,1138,948,32.01,2.11
1508,1.41,1463,848,135.00,1.00
1509,3.61,1488,675,146.31,1.79
1510,20.62,499,359,75.96,2.06
1511,20.62,820,411,14.04,2.06
1512,8.94,1368,514,116.57,2.04
1513,9.49,295,1025,161.57,1.94
1514,7.28,546,78,105.95,1.94
1515,5.39,805,282,111.80,1.90
1516,20.62,1162,1354,165.96,2.06
1517,4.24,436,851,135.00,1.41
1518,5.00,555,69,36.87,1.94
1519,6.40,735,936,141.34,1.94
1520,6.40,741,941,141.34,1.94
1521,7.81,953,862,129.81,1.94
1522,5.00,1026,608,53.13,1.79
1523,10.00,1017,621,53.13,1.94
1524,11.40,1277,1408,127.87,2.03
1525,2.83,1297,19,135.00,1.41
1526,7.07,1370,428,135.00,1.41
1527,2.24,1766,888,116.57,1.00
1528,18.03,670,874,146.31,2.12
1529,14.76,394,303,61.70,1.79
1530,2.24,719,168,153.43,1.00
1531,16.16,703,175,21.80,2.11
1532,3.16,1293,317,161.57,1.00
1533,2.24,1323,1299,153.43,1.00
1534,13.89,1357,1301,149.74,1.79
1535,4.47,1370,1308,153.43,1.79
1536,21.54,1376,530,21.80,2.11
1537,5.39,1659,912,68.20,1.94
1538,10.77,590,764,68.20,1.90
1539,13.00,682,973,157.38,2.11
1540,2.24,1315,1067,153.43,1.00
1541,5.39,1304,1071,21.80,1.90
1542,3.61,1319,1045,33.69,1.79
1543,1.41,1529,1048,135.00,1.00
1544,10.30,924,725,119.05,1.79
1545,5.10,818,590,101.31,1.00
1546,7.28,1223,812,74.05,1.97
1547,2.83,377,447,135.00,1.41
1548,4.24,381,452,135.00,1.41
1549,3.61,387,458,123.69,1.79
1550,2.83,1144,841,45.00,1.41
1551,22.67,1159,1348,48.58,2.07
1552,2.83,1486,1020,135.00,1.41
1553,1.41,587,1062,135.00,1.00
1554,6.71,932,160,63.43,1.79
1555,11.18,284,376,26.57,1.79
1556,4.47,442,514,116.57,1.79
1557,8.06,478,1004,29.74,1.79
1558,19.21,492,1254,38.66,2.11
1559,2.24,626,607,116.57,1.00
1560,11.18,630,615,116.57,1.79
1561,4.24,887,1538,45.00,1.41
1562,11.18,881,318,26.57,1.79
1563,6.40,927,1536,141.34,1.94
1564,9.85,1221,1500,23.96,2.10
1565,3.16,1299,666,108.43,1.00
1566,5.00,1322,28,53.13,1.94
1567,11.66,1359,97,59.04,1.79
1568,9.85,966,1448,156.04,2.10
1569,3.16,488,698,161.57,1.00
1570,10.44,475,702,16.70,1.96
1571,5.83,406,1038,149.04,1.94
1572,2.83,412,727,45.00,1.41
1573,14.87,669,1438,42.27,2.06
1574,10.82,1183,1243,146.31,2.06
1575,7.81,1230,1305,39.81,1.94
1576,5.00,1222,1311,36.87,1.94
1577,3.61,1300,1482,146.31,1.79
1578,1.41,263,573,135.00,1.00
1579,5.83,455,532,30.96,1.90
1580,11.70,459,589,19.98,1.94
1581,20.25,989,897,20.22,2.14
1582,10.44,1196,1391,106.70,1.94
1583,12.08,341,510,65.56,2.04
1584,21.54,1050,633,21.80,2.14
1585,20.10,302,1091,174.29,1.99
1586,7.28,375,340,164.05,1.94
1587,12.17,443,305,99.46,1.98
1588,8.25,444,318,104.04,1.97
1589,9.22,389,900,130.60,2.00
1590,13.45,440,190,48.01,2.05
1591,11.40,846,199,142.13,2.03
1592,9.22,1358,1198,49.40,2.00
1593,10.00,1373,609,53.13,2.03
1594,1.41,1401,923,135.00,1.00
1595,15.62,1391,937,50.19,2.03
1596,17.80,1406,923,51.84,2.03
1597,3.61,594,861,56.31,1.79
1598,18.79,609,881,64.80,2.13
1599,7.21,983,1496,56.31,1.79
1600,2.24,342,648,116.57,1.00
1601,2.24,345,655,116.57,1.00
1602,8.54,465,1137,110.56,1.90
1603,3.16,520,1011,161.57,1.00
1604,1.41,517,1013,135.00,1.00
1605,4.47,512,1016,26.57,1.79
1606,3.61,664,1403,56.31,1.79
1607,5.00,656,1416,53.13,1.94
1608,5.66,806,751,135.00,1.41
1609,1.41,814,760,135.00,1.00
1610,8.60,853,1580,125.54,1.94
1611,18.79,992,1215,115.20,2.13
1612,5.39,1167,457,158.20,1.90
1613,8.94,862,811,116.57,2.04
1614,2.83,351,414,135.00,1.41
1615,9.06,290,1046,173.66,1.00
1616,3.16,345,462,161.57,1.00
1617,6.08,830,853,170.54,1.00
1618,3.16,1003,1557,161.57,1.00
1619,10.05,1530,732,95.71,1.00
1620,21.84,1754,845,105.95,1.94
1621,1.41,833,826,135.00,1.00
1622,2.83,825,840,45.00,1.41
1623,10.30,382,365,60.95,1.79
1624,5.00,400,1275,53.13,1.94
1625,22.47,497,354,147.72,2.16
1626,5.00,518,86,143.13,1.94
1627,5.00,577,1471,143.13,1.79
1628,14.42,637,852,33.69,2.12
1629,13.89,703,748,30.26,2.06
1630,5.00,708,952,53.13,1.79
1631,22.47,748,1030,32.28,2.16
1632,5.00,845,814,53.13,1.79
1633,5.83,1149,1440,30.96,1.79
1634,3.61,1135,1449,33.69,1.79
1635,22.47,1188,417,57.72,2.16
1636,5.00,1282,16,53.13,1.94
1637,6.40,1291,870,38.66,2.00
1638,3.61,1306,1248,123.69,1.79
1639,2.24,1315,1265,116.57,1.00
1640,7.21,1676,577,123.69,1.79
1641,4.47,1683,590,116.57,1.79
1642,1.41,1776,634,135.00,1.00
1643,10.82,1777,636,123.69,2.06
1644,11.70,1227,1374,109.98,1.94
1645,7.28,411,1353,74.05,1.94
1646,6.32,908,1522,161.57,1.94
1647,3.16,1168,1503,108.43,1.00
1648,20.88,1739,567,73.30,1.94
1649,15.65,556,775,26.57,2.10
1650,4.24,334,487,45.00,1.41
1651,5.00,325,493,36.87,1.94
1652,12.04,462,342,138.37,2.03
1653,1.41,472,351,135.00,1.00
1654,7.81,943,733,50.19,2.00
1655,6.40,1173,1466,128.66,2.00
1656,11.40,1212,1262,52.13,2.00
1657,1.41,1211,1263,135.00,1.00
1658,8.60,1437,903,35.54,1.94
1659,4.47,321,509,153.43,1.79
1660,1.41,328,511,135.00,1.00
1661,5.39,503,311,68.20,1.90
1662,4.47,1778,909,63.43,1.79
1663,5.83,1773,920,59.04,1.90
1664,7.21,275,436,56.31,1.79
1665,6.71,293,350,116.57,1.79
1666,13.42,597,483,116.57,1.79
1667,4.24,768,880,135.00,1.41
1668,11.40,799,171,127.87,2.03
1669,4.24,1059,1398,135.00,1.41
1670,21.10,1234,443,58.57,2.11
1671,21.21,882,1134,81.87,1.99
1672,8.06,955,755,97.13,1.00
1673,1.41,1017,363,135.00,1.00
1674,7.07,1090,1547,98.13,1.00
1675,10.20,1352,221,101.31,1.97
1676,2.24,830,1451,153.43,1.00
1677,20.52,871,416,136.97,2.07
1678,4.24,1603,1120,45.00,1.41
1679,7.07,1593,1129,45.00,1.41
1680,4.24,272,552,135.00,1.41
1681,2.24,416,1316,153.43,1.00
1682,9.43,461,893,32.01,1.79
1683,7.21,566,1338,123.69,1.94
1684,3.61,596,188,56.31,1.79
1685,5.83,590,200,59.04,1.79
1686,3.61,597,829,146.31,1.79
1687,3.16,1199,964,108.43,1.00
1688,13.89,1342,87,59.74,1.79
1689,3.16,349,378,108.43,1.00
1690,5.83,713,78,59.04,1.79
1691,14.56,949,238,164.05,1.94
1692,2.24,1133,684,153.43,1.00
1693,2.83,1244,728,135.00,1.41
1694,5.39,1512,1063,68.20,1.94
1695,7.21,1195,978,146.31,1.94
1696,4.47,1577,544,116.57,1.90
1697,22.02,684,119,129.47,2.11
1698,7.81,275,575,50.19,2.00
1699,15.81,348,1115,145.30,2.13
1700,9.22,410,954,49.40,2.05
1701,5.00,461,1453,53.13,1.94
1702,14.87,743,456,42.27,2.07
1703,6.40,1186,923,38.66,1.94
1704,1.41,1224,747,135.00,1.00
1705,5.10,1222,761,101.31,1.00
1706,12.04,1298,995,41.63,2.05
1707,1.41,1374,619,135.00,1.00
1708,2.24,1379,625,116.57,1.00
1709,12.81,1387,521,141.34,2.05
1710,7.81,1398,530,140.19,1.94
1711,9.43,1006,1354,122.01,1.94
1712,7.28,376,914,74.05,1.96
1713,4.12,831,1448,104.04,1.00
1714,8.54,1213,706,159.44,1.90
1715,3.61,1404,105,56.31,1.79
1716,1.41,1539,893,135.00,1.00
1717,1.41,1546,900,135.00,1.00
1718,8.54,274,465,69.44,1.90
1719,2.24,690,1252,153.43,1.00
1720,16.16,822,25,21.80,1.90
1721,1.41,1134,307,135.00,1.00
1722,4.12,1555,549,104.04,1.00
1723,11.18,364,619,10.30,1.99
1724,20.02,400,374,92.86,1.00
1725,10.05,454,1402,95.71,1.00
1726,5.10,504,159,101.31,1.00
1727,16.49,814,1338,165.96,2.05
1728,4.12,1489,1018,104.04,1.00
1729,14.21,330,254,50.71,2.07
1730,21.21,554,562,135.00,1.41
1731,21.26,588,274,41.19,2.07
1732,16.64,1210,770,32.74,2.12
1733,1.41,1505,882,135.00,1.00
1734,5.83,256,561,59.04,1.79
1735,14.76,379,613,61.70,1.79
1736,10.30,489,62,119.05,1.79
1737,13.89,585,1066,149.74,2.11
1738,2.83,654,1228,135.00,1.41
1739,8.94,656,1231,116.57,1.79
1740,3.16,668,816,161.57,1.00
1741,9.43,707,252,32.01,1.79
1742,2.24,1119,1588,153.43,1.00
1743,6.71,1294,310,116.57,1.79
1744,11.18,1471,722,153.43,1.79
1745,8.06,1472,907,29.74,2.04
1746,5.00,1551,573,126.87,1.94
1747,4.24,1558,581,135.00,1.41
1748,17.89,1755,970,153.43,1.79
1749,10.20,298,621,101.31,1.96
1750,5.10,419,866,168.69,1.00
1751,11.40,563,1410,164.74,1.97
1752,13.34,637,779,77.01,1.97
1753,14.14,987,862,171.87,1.98
1754,9.49,1193,605,71.57,1.97
1755,11.40,1269,289,74.74,1.97
1756,4.12,1527,935,165.96,1.00
1757,5.39,1517,938,21.80,1.94
1758,10.20,1720,603,78.69,1.97
1759,14.42,374,1315,56.31,2.06
1760,2.83,456,1131,45.00,1.41
1761,3.61,443,1139,33.69,1.79
1762,2.24,554,852,116.57,1.00
1763,4.47,588,1152,63.43,1.79
1764,20.25,1684,519,147.09,2.12
1765,4.47,1238,1003,26.57,1.79
1766,17.09,376,287,20.56,2.11
1767,8.54,450,1317,69.44,2.06
1768,7.62,452,1059,66.80,1.94
1769,11.70,696,843,19.98,2.06
1770,9.85,784,1130,113.96,2.06
1771,12.53,805,85,61.39,1.79
1772,20.22,1183,508,171.47,1.99
1773,4.47,1699,603,153.43,1.79
1774,5.39,307,546,68.20,1.90
1775,4.47,446,902,153.43,1.79
1776,10.44,1023,1503,16.70,2.06
1777,7.62,1115,1567,66.80,1.94
1778,9.49,1402,624,71.57,1.94
1779,3.61,278,489,123.69,1.79
1780,2.83,459,525,135.00,1.41
1781,19.21,532,1336,38.66,2.11
1782,17.00,572,461,151.93,1.79
1783,13.42,738,36,26.57,2.10
1784,1.41,733,37,135.00,1.00
1785,4.12,1401,398,165.96,1.00
1786,19.31,363,596,21.25,2.11
1787,21.54,435,1103,68.20,2.11
1788,3.61,441,1084,146.31,1.79
1789,8.94,449,1087,153.43,2.04
1790,20.62,850,583,157.17,2.11
1791,7.28,1220,728,105.95,1.94
1792,5.39,1333,39,21.80,1.90
1793,11.18,1773,938,153.43,2.04
1794,1.41,255,540,135.00,1.00
1795,5.83,238,551,30.96,1.79
1796,6.32,368,1435,18.43,1.90
1797,4.47,474,1039,26.57,1.90
1798,11.18,462,1040,10.30,1.98
1799,7.28,668,550,105.95,1.96
1800,5.39,669,560,111.80,1.94
1801,6.08,1134,1470,170.54,1.00
1802,16.03,1778,909,176.42,1.00
1803,14.14,441,367,45.00,1.41
1804,5.00,1498,998,36.87,1.94
1805,5.00,178,433,36.87,1.79
1806,5.83,342,1134,120.96,1.79
1807,8.60,615,1365,35.54,2.06
1808,9.22,656,822,130.60,2.00
1809,1.41,819,812,135.00,1.00
1810,8.60,1171,196,35.54,2.06
1811,1.41,1315,884,135.00,1.00
1812,4.47,1319,891,116.57,1.79
1813,7.28,170,552,105.95,1.94
1814,7.07,430,1346,98.13,1.00
1815,14.56,565,703,74.05,1.96
1816,1.41,1252,1145,135.00,1.00
1817,16.49,1248,1164,75.96,1.96
1818,10.20,1302,72,78.69,1.98
1819,6.32,1391,848,108.43,1.94
1820,2.24,1466,950,153.43,1.00
1821,4.12,1514,992,104.04,1.00
1822,6.32,1512,1005,71.57,1.94
1823,2.24,490,72,153.43,1.00
1824,6.08,502,73,170.54,1.00
1825,10.20,893,1087,78.69,1.96
1826,9.43,338,422,57.99,2.06
1827,19.85,1093,910,40.91,2.07
1828,11.31,1250,282,135.00,1.41
1829,13.93,403,683,68.96,2.11
1830,1.41,402,684,135.00,1.00
1831,3.61,1465,927,146.31,1.79
1832,4.47,1477,932,153.43,1.90
1833,5.83,250,983,149.04,1.79
1834,8.54,600,1533,159.44,2.04
1835,1.41,802,794,135.00,1.00
1836,6.71,796,811,63.43,1.90
1837,6.71,947,1033,63.43,1.79
1838,2.24,1329,193,116.57,1.00
1839,4.47,1331,198,116.57,1.79
1840,4.12,1350,920,104.04,1.00
1841,2.24,429,532,153.43,1.00
1842,9.22,695,668,77.47,1.96
1843,7.81,426,534,129.81,1.94
1844,7.81,577,178,50.19,1.94
1845,4.24,1350,1321,45.00,1.41
1846,4.24,1408,859,45.00,1.41
1847,8.25,1474,1028,75.96,1.94
1848,5.39,1472,1041,68.20,1.94
1849,18.79,349,1040,64.80,2.13
1850,12.21,1375,920,34.99,2.12
1851,3.16,176,442,108.43,1.00
1852,7.62,276,1086,66.80,2.04
1853,2.24,319,534,153.43,1.00
1854,5.00,380,715,143.13,1.94
1855,2.83,391,722,135.00,1.41
1856,3.16,387,779,108.43,1.00
1857,5.39,449,1438,21.80,1.90
1858,2.24,530,72,153.43,1.00
1859,12.08,1109,1294,155.56,2.10
1860,5.10,1211,901,101.31,1.00
1861,8.49,1321,1290,135.00,1.41
1862,5.39,1473,469,111.80,1.90
1863,1.41,925,738,135.00,1.00
1864,5.39,345,235,68.20,1.90
1865,9.49,416,669,18.43,1.96
1866,2.24,406,670,153.43,1.00
1867,10.44,449,450,16.70,1.96
1868,12.17,608,713,80.54,1.98
1869,14.14,674,53,8.13,1.99
1870,8.25,743,778,165.96,1.96
1871,2.24,756,780,153.43,1.00
1872,5.10,1223,1322,168.69,1.00
1873,9.06,1229,1323,173.66,1.00
1874,8.25,1270,1031,104.04,1.94
1875,3.16,1272,1040,108.43,1.00
1876,11.18,1778,641,10.30,1.98
1877,7.28,283,580,105.95,1.94
1878,1.41,382,388,135.00,1.00
1879,8.60,387,392,144.46,1.94
1880,2.83,476,730,45.00,1.41
1881,14.87,631,840,137.73,2.05
1882,1.41,814,757,135.00,1.00
1883,6.40,1018,855,51.34,2.00
1884,2.83,1246,728,135.00,1.41
1885,12.21,1342,1188,55.01,2.09
1886,7.81,1594,595,39.81,1.94
1887,5.39,383,318,68.20,1.90
1888,2.24,380,322,116.57,1.00
1889,3.61,325,665,123.69,1.79
1890,1.41,408,588,135.00,1.00
1891,4.12,406,597,104.04,1.00
1892,4.12,419,904,165.96,1.00
1893,17.00,456,207,61.93,1.79
1894,4.47,776,797,116.57,1.79
1895,4.47,779,808,116.57,1.90
1896,20.88,1136,399,106.70,1.94
1897,5.00,1222,897,143.13,1.79
1898,18.44,1370,1257,12.53,1.97
1899,16.55,1423,384,25.02,2.10
1900,4.47,1588,448,153.43,1.90
1901,5.83,282,1133,120.96,1.90
1902,10.44,663,380,16.70,1.94
1903,3.61,653,383,33.69,1.79
1904,10.44,1262,1381,16.70,1.94
1905,3.61,1401,953,146.31,1.79
1906,5.10,1542,819,168.69,1.00
1907,6.08,345,1244,170.54,1.00
1908,21.02,362,525,177.27,1.00
1909,15.03,619,860,176.19,1.00
1910,2.83,577,179,45.00,1.41
1911,5.66,569,187,45.00,1.41
1912,2.83,874,85,45.00,1.41
1913,15.62,1038,347,50.19,2.07
1914,12.73,1072,1001,135.00,1.41
1915,8.49,1082,1011,135.00,1.41
1916,4.24,1135,1527,135.00,1.41
1917,21.21,1247,425,135.00,1.41
1918,5.66,1343,336,135.00,1.41
1919,4.47,190,1167,153.43,1.79
1920,16.55,315,437,25.02,2.15
1921,19.70,556,569,66.04,2.15
1922,9.49,1341,754,18.43,2.06
1923,17.46,451,379,23.63,2.15
1924,12.04,458,721,48.37,2.03
1925,1.41,502,1337,135.00,1.00
1926,9.22,490,1351,49.40,2.05
1927,3.16,583,1431,161.57,1.00
1928,2.24,572,1436,153.43,1.00
1929,21.93,657,350,155.77,2.15
1930,21.93,705,230,114.23,2.15
1931,11.66,783,870,120.96,1.79
1932,16.28,830,1291,137.49,2.07
1933,4.47,1094,1517,116.57,1.90
1934,1.41,1145,839,135.00,1.00
1935,2.24,1153,854,116.57,1.00
1936,4.47,1198,153,63.43,1.90
1937,8.54,1326,645,20.56,1.90
1938,5.83,1368,909,120.96,1.79
1939,9.85,1404,658,156.04,2.10
1940,14.32,1406,640,155.22,2.15
1941,18.25,255,982,99.46,1.99
1942,9.06,404,512,173.66,1.00
1943,21.21,485,477,98.13,1.99
1944,11.18,583,1375,79.70,1.99
1945,16.28,573,608,10.62,1.99
1946,20.22,817,1389,98.53,1.99
1947,7.28,835,925,15.95,1.97
1948,15.13,1041,300,97.59,1.99
1949,15.13,1185,312,7.59,1.99
1950,12.04,1373,898,175.24,1.00
1951,5.10,1736,865,168.69,1.00
1952,7.07,1744,866,171.87,1.00
1953,21.21,1753,584,171.87,1.99
1954,1.41,362,237,135.00,1.00
1955,1.41,410,1259,135.00,1.00
1956,3.61,460,524,33.69,1.79
1957,10.82,567,1096,56.31,1.94
1958,5.00,674,868,53.13,1.94
1959,1.41,819,812,135.00,1.00
1960,6.40,1018,1450,51.34,2.00
1961,6.40,1035,1469,128.66,1.94
1962,10.00,1041,1477,126.87,2.00
1963,1.41,1156,1054,135.00,1.00
1964,1.41,1154,1055,135.00,1.00
1965,2.83,1403,394,135.00,1.41
1966,2.83,1442,573,135.00,1.41
1967,2.83,1769,979,45.00,1.41
1968,8.60,1759,995,54.46,1.94
1969,8.94,454,1070,153.43,1.79
1970,14.32,1180,1561,102.09,1.98
1971,12.04,1356,299,94.76,1.00
1972,1.41,351,439,135.00,1.00
1973,2.24,476,643,116.57,1.00
1974,15.52,843,58,14.93,1.94
1975,18.97,1296,1327,108.43,2.11
1976,6.40,1304,871,141.34,1.94
1977,7.07,283,372,135.00,1.41
1978,5.00,301,413,126.87,1.94
1979,1.41,307,421,135.00,1.00
1980,17.03,338,1410,139.76,2.03
1981,7.21,389,400,56.31,1.79
1982,1.41,521,1319,135.00,1.00
1983,7.81,525,1324,129.81,1.94
1984,5.00,531,1331,126.87,1.94
1985,2.83,521,752,135.00,1.41
1986,2.83,524,754,135.00,1.41
1987,5.00,533,762,143.13,1.94
1988,9.22,533,761,139.40,2.00
1989,12.81,596,115,141.34,2.03
1990,1.41,806,179,135.00,1.00
1991,6.40,1003,889,128.66,1.94
1992,6.40,1010,898,128.66,2.00
1993,4.24,1563,577,45.00,1.41
1994,8.94,448,993,63.43,1.79
1995,1.41,443,1003,135.00,1.00
1996,1.41,464,906,135.00,1.00
1997,7.28,470,907,164.05,1.94
1998,5.83,476,1404,59.04,1.79
1999,7.62,1429,308,23.20,2.04
2000,1.41,1542,556,135.00,1.00
2001,21.63,1698,530,56.31,2.12
2002,1.41,480,1019,135.00,1.00
2003,1.41,479,1022,135.00,1.00
2004,5.39,476,1040,68.20,1.90
2005,2.24,1141,300,116.57,1.00
2006,2.24,1139,311,116.57,1.00
2007,17.00,1196,212,151.93,1.79
2008,6.32,1418,273,18.43,1.96
2009,5.00,1478,994,53.13,1.94
2010,2.83,1504,1009,135.00,1.41
2011,18.25,351,1042,170.54,1.99
2012,1.41,598,858,135.00,1.00
2013,9.22,600,858,167.47,1.98
2014,2.83,1222,807,45.00,1.41
2015,1.41,1526,1014,135.00,1.00
2016,20.62,316,436,112.83,2.15
2017,21.10,349,1382,148.57,2.11
2018,4.47,470,694,153.43,1.79
2019,2.24,761,802,116.57,1.00
2020,13.60,782,794,17.10,1.94
2021,2.24,913,1510,116.57,1.00
2022,21.47,914,149,152.24,1.79
2023,8.06,973,849,119.74,1.79
2024,6.71,1203,941,63.43,1.79
2025,5.66,1349,1439,45.00,1.41
2026,6.71,1380,453,116.57,1.79
2027,2.83,1386,1191,135.00,1.41
2028,3.61,1391,963,123.69,1.79
2029,3.61,1427,927,56.31,1.79
2030,2.24,1446,1034,116.57,1.00
2031,6.71,1486,709,116.57,1.79
2032,3.61,1689,979,56.31,1.79
2033,12.17,360,641,80.54,1.99
2034,8.25,368,1023,104.04,1.94
2035,17.46,368,473,13.24,1.97
2036,3.16,444,1004,161.57,1.00
2037,6.32,458,1006,161.57,1.94
2038,9.06,816,739,173.66,1.00
2039,12.37,828,617,14.04,1.97
2040,1.41,1009,733,135.00,1.00
2041,10.20,1129,921,168.69,1.97
2042,9.22,1259,1302,12.53,1.96
2043,4.12,1410,828,165.96,1.00
2044,14.14,1545,1067,8.13,1.99
2045,6.32,1788,771,18.43,1.94
2046,5.10,1795,769,168.69,1.00
2047,16.12,464,1199,7.13,1.99
2048,6.32,690,833,71.57,1.90
2049,4.24,378,609,135.00,1.41
2050,4.24,384,614,135.00,1.41
2051,7.21,473,1019,146.31,2.00
2052,12.08,643,65,24.44,2.10
2053,2.83,701,75,135.00,1.41
2054,7.81,705,78,140.19,1.94
2055,8.49,946,704,135.00,1.41
2056,5.66,961,1483,45.00,1.41
2057,7.81,1397,503,129.81,2.00
2058,6.40,1402,510,128.66,1.94
2059,4.24,1462,912,45.00,1.41
2060,2.83,1454,919,45.00,1.41
2061,4.24,1509,641,135.00,1.41
2062,8.06,1678,985,97.13,1.00
2063,21.19,365,562,160.71,2.11
2064,20.62,403,1068,14.04,2.06
2065,3.61,504,1498,56.31,1.79
2066,6.32,512,116,108.43,1.94
2067,2.83,955,948,45.00,1.41
2068,6.71,951,962,63.43,1.90
2069,8.54,995,845,159.44,1.90
2070,6.32,1243,884,71.57,1.94
2071,9.06,1559,891,96.34,1.00
2072,4.12,397,612,165.96,1.00
2073,9.49,434,1312,71.57,1.94
2074,10.44,632,1277,16.70,1.94
2075,2.24,1076,1387,116.57,1.00
2076,4.12,1119,289,104.04,1.00
2077,9.22,1117,309,77.47,1.96
2078,3.61,1319,96,56.31,1.79
2079,7.21,1312,108,56.31,1.79
2080,17.69,428,568,42.71,2.07
2081,20.52,434,1173,43.03,2.07
2082,6.40,629,856,128.66,1.94
2083,11.40,636,864,127.87,2.03
2084,13.45,1226,1500,48.01,2.07
2085,2.24,1778,908,153.43,1.00
2086,11.18,306,419,26.57,1.79
2087,9.43,309,485,147.99,2.06
2088,11.66,314,321,59.04,1.79
2089,8.60,358,305,144.46,2.00
2090,22.36,404,1154,63.43,1.79
2091,9.43,409,810,147.99,2.06
2092,3.61,472,1401,123.69,1.79
2093,3.61,483,881,33.69,1.79
2094,20.12,548,767,63.43,1.79
2095,4.47,626,808,63.43,1.79
2096,4.47,626,807,26.57,1.79
2097,9.43,836,766,122.01,2.06
2098,8.06,1025,1581,119.74,2.06
2099,22.36,1083,1436,153.43,1.79
2100,1.41,1137,1447,135.00,1.00
2101,1.41,1298,670,135.00,1.00
2102,3.61,1326,1306,56.31,1.79
2103,5.00,1447,1015,36.87,1.79
2104,3.61,1441,1019,33.69,1.79
2105,5.00,1433,1024,36.87,1.79
2106,1.41,1463,574,135.00,1.00
2107,1.41,1465,575,135.00,1.00
2108,2.83,1489,501,135.00,1.41
2109,3.16,427,541,161.57,1.00
2110,17.26,611,431,10.01,2.05
2111,14.32,902,897,77.91,1.98
2112,7.07,1141,1571,98.13,1.00
2113,7.28,1210,724,164.05,1.94
2114,1.41,1223,726,135.00,1.00
2115,14.32,1282,1344,167.91,2.05
2116,17.26,1703,866,79.99,2.05
2117,1.41,1702,869,135.00,1.00
2118,5.83,237,501,30.96,1.79
2119,8.06,340,566,29.74,1.79
2120,17.03,516,301,130.24,2.03
2121,4.12,586,562,104.04,1.00
2122,21.10,633,868,121.43,2.11
2123,5.00,649,1390,143.13,1.94
2124,2.83,664,1402,135.00,1.41
2125,9.43,740,1111,57.99,2.06
2126,6.32,746,788,108.43,1.96
2127,6.40,773,1377,141.34,1.94
2128,20.12,816,404,63.43,1.79
2129,2.83,956,1524,135.00,1.41
2130,4.24,1021,1480,135.00,1.41
2131,8.49,1029,1489,135.00,1.41
2132,2.83,1058,1401,135.00,1.41
2133,1.41,1121,887,135.00,1.00
2134,2.24,1112,892,153.43,1.00
2135,6.40,1241,1420,128.66,1.94
2136,5.00,1252,1433,126.87,1.94
2137,4.47,1449,994,63.43,1.79
2138,1.41,1448,1006,135.00,1.00
2139,5.00,1525,989,126.87,1.79
2140,21.10,1667,859,148.57,2.11
2141,2.24,572,1413,153.43,1.00
2142,1.41,583,1413,135.00,1.00
2143,18.25,876,406,170.54,1.99
2144,6.71,1064,1532,153.43,1.90
2145,21.59,1079,1440,103.39,1.96
2146,3.16,1663,952,161.57,1.00
2147,19.31,668,672,158.75,2.11
2148,7.28,1012,1484,105.95,1.94
2149,9.22,1014,1496,102.53,1.96
2150,7.28,301,544,74.05,1.97
2151,2.83,441,572,135.00,1.41
2152,7.07,525,168,98.13,1.00
2153,1.41,592,1046,135.00,1.00
2154,10.63,1210,1384,131.19,2.06
2155,4.24,1397,346,135.00,1.41
2156,13.45,1473,969,138.01,2.05
2157,5.83,1424,977,30.96,1.79
2158,20.88,734,371,106.70,1.94
2159,13.00,1293,1394,157.38,2.11
2160,3.61,276,618,56.31,1.79
2161,13.00,276,528,67.38,2.11
2162,6.71,495,294,153.43,2.04
2163,4.47,516,663,153.43,1.90
2164,9.85,532,1045,113.96,1.90
2165,20.52,981,1299,133.03,2.07
2166,15.23,1259,328,156.80,2.11
