 ,Feret,FeretX,FeretY,FeretAngle,MinFeret
756,13.34,678,499,167.01,1.97
757,3.16,962,318,108.43,1.00
758,5.66,1025,481,45.00,1.41
759,1.41,245,529,135.00,1.00
760,5.83,237,547,59.04,1.79
761,1.41,483,339,135.00,1.00
762,1.41,484,341,135.00,1.00
763,10.82,488,348,123.69,2.12
764,17.89,801,1050,116.57,1.79
765,9.43,1299,863,57.99,1.79
766,11.18,252,768,79.70,1.98
767,11.40,332,833,52.13,2.00
768,15.52,821,989,14.93,1.94
769,5.39,1166,1091,111.80,1.94
770,20.52,921,645,133.03,2.07
771,1.41,803,396,135.00,1.00
772,1.41,805,397,135.00,1.00
773,12.21,56,829,55.01,2.00
774,1.41,537,712,135.00,1.00
775,11.18,529,731,63.43,1.79
776,9.43,687,929,32.01,1.79
777,7.81,276,751,50.19,2.00
778,2.83,271,758,45.00,1.41
779,13.15,157,502,171.25,1.98
780,20.22,622,733,81.47,1.99
781,14.32,632,500,102.09,1.99
782,8.06,715,824,172.87,1.00
783,2.24,775,1040,153.43,1.00
784,12.37,778,1040,165.96,1.99
785,18.25,1095,406,9.46,1.99
786,4.47,526,963,63.43,1.79
787,3.61,566,504,146.31,1.79
788,8.06,870,658,119.74,2.06
789,11.40,170,769,74.74,1.97
790,1.41,636,270,135.00,1.00
791,2.24,1052,731,153.43,1.00
792,4.47,1420,843,153.43,1.79
793,22.63,446,678,135.00,1.41
794,12.73,636,734,45.00,1.41
795,9.49,263,523,71.57,1.94
796,8.54,309,544,20.56,1.90
797,1.41,306,544,135.00,1.00
798,8.54,297,548,20.56,1.90
799,6.71,494,524,153.43,1.90
800,21.19,773,1042,109.29,2.11
801,11.40,955,730,142.13,1.94
802,5.39,800,340,158.20,1.90
803,14.87,807,342,160.35,2.11
804,17.03,973,807,176.63,1.00
805,8.06,813,285,60.26,1.79
806,6.40,505,691,38.66,1.94
807,1.41,788,1099,135.00,1.00
808,6.08,778,1100,170.54,1.00
809,7.28,438,410,15.95,1.96
810,4.12,431,410,165.96,1.00
811,6.40,412,521,38.66,1.94
812,2.83,1194,183,135.00,1.41
813,14.87,435,786,19.65,2.11
814,8.25,837,1028,165.96,1.94
815,13.60,210,743,107.10,2.06
816,14.87,750,663,109.65,2.06
817,4.47,1263,973,116.57,1.90
818,22.14,1759,669,161.57,2.11
819,9.49,1028,652,161.57,2.06
820,2.83,390,707,45.00,1.41
821,20.10,809,559,84.29,1.99
822,13.15,1153,702,8.75,1.98
823,9.22,689,476,130.60,2.03
824,3.61,1068,352,56.31,1.79
825,7.81,1288,853,39.81,2.03
826,19.65,858,677,75.26,2.06
827,9.49,1453,606,71.57,1.94
828,9.49,170,467,71.57,1.94
829,6.40,278,388,51.34,1.94
830,6.40,282,725,38.66,2.00
831,8.54,663,1024,69.44,1.90
832,5.00,912,1062,126.87,1.94
833,5.83,1275,233,30.96,1.79
834,11.05,672,982,174.81,1.00
835,5.10,1188,196,168.69,1.00
836,20.81,69,560,125.22,2.13
837,3.61,632,712,146.31,1.79
838,1.41,1109,840,135.00,1.00
839,1.41,1125,410,135.00,1.00
840,15.00,1128,415,126.87,2.13
841,5.00,1512,597,36.87,1.94
842,7.81,1513,813,129.81,2.00
843,7.28,207,710,164.05,1.96
844,2.24,406,510,153.43,1.00
845,4.12,394,511,165.96,1.00
846,9.06,665,957,173.66,1.00
847,7.07,839,1068,98.13,1.00
848,2.83,679,477,45.00,1.41
849,17.72,888,709,73.61,1.94
850,16.76,753,266,17.35,1.94
851,3.61,210,542,146.31,1.79
852,14.32,216,545,155.22,2.13
853,6.71,224,528,116.57,1.79
854,6.71,230,541,116.57,1.79
855,10.20,1103,389,168.69,1.96
856,14.87,236,757,132.27,2.05
857,10.82,1257,399,146.31,2.09
858,7.28,1325,862,105.95,1.96
859,2.83,379,678,135.00,1.41
860,11.18,1247,401,116.57,2.10
861,14.32,1256,670,65.22,2.10
862,3.61,820,1118,56.31,1.79
863,3.61,245,733,56.31,1.79
864,16.64,326,659,32.74,2.12
865,5.00,821,891,143.13,1.94
866,3.61,1497,973,123.69,1.79
867,9.49,335,751,18.43,1.96
868,7.28,457,289,74.05,1.94
869,5.39,613,769,68.20,1.90
870,4.47,686,416,63.43,1.90
871,21.38,1762,657,169.22,2.05
872,10.63,670,915,131.19,2.03
873,7.81,672,971,39.81,2.00
874,4.24,882,730,45.00,1.41
875,12.04,870,743,48.37,2.07
876,12.04,892,652,131.63,2.03
877,1.41,902,663,135.00,1.00
878,19.31,300,544,111.25,1.90
879,8.54,592,752,20.56,1.90
880,20.25,870,476,20.22,1.90
881,1.41,272,757,135.00,1.00
882,1.41,434,736,135.00,1.00
883,1.41,432,737,135.00,1.00
884,8.54,762,735,20.56,1.90
885,8.94,277,539,63.43,1.79
886,5.83,895,497,120.96,1.79
887,8.94,899,508,116.57,2.04
888,3.61,822,456,56.31,1.79
889,2.24,985,327,116.57,1.00
890,10.00,606,246,126.87,2.00
891,1.41,929,499,135.00,1.00
892,18.60,931,501,143.75,2.00
893,4.12,542,274,165.96,1.00
894,1.41,1328,1019,135.00,1.00
895,5.00,341,782,36.87,1.79
896,5.00,666,475,143.13,1.79
897,1.41,680,482,135.00,1.00
898,2.83,264,572,135.00,1.41
899,7.81,678,687,140.19,2.00
900,10.00,688,694,143.13,2.00
901,18.60,748,224,36.25,2.13
902,21.02,73,710,177.27,1.00
903,8.54,686,958,20.56,1.96
904,8.25,968,367,14.04,1.96
905,5.39,1043,428,158.20,1.94
906,9.49,1312,858,108.43,1.96
907,19.42,493,639,11.89,2.05
908,11.18,562,702,153.43,2.04
909,5.66,975,324,45.00,1.41
910,5.83,76,821,30.96,1.79
911,4.47,255,555,153.43,1.79
912,1.41,1594,681,135.00,1.00
913,8.06,515,692,97.13,1.00
914,4.12,557,205,165.96,1.00
915,10.05,642,1018,95.71,1.00
916,6.08,671,386,170.54,1.00
917,13.15,1218,649,81.25,1.99
918,11.18,1331,873,10.30,1.99
919,20.52,259,771,46.97,2.07
920,7.62,190,451,23.20,1.90
921,6.32,1021,666,161.57,1.90
922,9.22,1119,681,102.53,1.96
923,5.39,603,758,68.20,1.94
924,15.52,930,927,165.07,1.94
925,1.41,1184,205,135.00,1.00
926,13.42,533,275,63.43,1.79
927,1.41,814,881,135.00,1.00
928,7.07,484,523,98.13,1.00
929,3.16,484,536,108.43,1.00
930,6.71,1092,797,153.43,1.79
931,3.61,1100,801,146.31,1.79
932,18.38,606,882,45.00,1.41
933,9.22,856,779,139.40,2.00
934,1.41,492,677,135.00,1.00
935,5.10,498,678,168.69,1.00
936,6.32,569,494,18.43,1.96
937,9.49,630,1022,108.43,1.97
938,10.44,681,486,163.30,1.97
939,1.41,288,754,135.00,1.00
940,6.71,1780,534,116.57,1.79
941,15.81,821,887,55.30,2.13
942,20.10,39,606,84.29,1.99
943,6.08,150,786,99.46,1.00
944,1.41,149,796,135.00,1.00
945,15.13,885,669,82.41,1.98
946,3.16,166,513,161.57,1.00
947,5.39,159,516,21.80,1.94
948,3.61,151,519,33.69,1.79
949,6.71,26,700,63.43,1.79
950,11.66,391,520,149.04,1.79
951,3.61,629,999,33.69,1.79
952,3.61,1350,925,33.69,1.79
953,4.24,545,264,135.00,1.41
954,12.53,650,1015,118.61,1.79
955,12.53,860,1018,151.39,1.79
956,12.53,1437,317,28.61,1.79
957,9.49,268,528,18.43,1.96
958,4.47,348,849,153.43,1.79
959,1.41,564,485,135.00,1.00
960,3.16,697,681,161.57,1.00
961,4.12,683,684,165.96,1.00
962,10.44,702,939,73.30,1.96
963,5.10,726,915,101.31,1.00
964,15.52,1276,628,75.07,1.96
965,1.41,1263,219,135.00,1.00
966,10.20,783,1029,11.31,1.97
967,20.22,1063,453,98.53,1.99
968,4.12,1089,658,104.04,1.00
969,9.06,578,339,96.34,1.00
970,1.41,1559,557,135.00,1.00
971,1.41,1559,557,135.00,1.00
972,14.21,1762,216,39.29,2.00
973,6.40,1744,145,51.34,1.94
974,4.24,1768,157,45.00,1.41
975,14.32,1770,225,24.78,2.10
976,13.45,1762,214,41.99,2.05
977,6.08,1782,1165,170.54,1.00
