Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
5,37.042,1437,1068,0,1467,1083,0,33.541,32.305,255,255
5,36.971,720,903,0,752,913,0,33.526,32.641,255,255
5,36.870,1354,1097,0,1378,1121,0,33.941,32.299,255,255
5,36.870,442,1047,0,462,1019,0,34.409,31.833,255,255
5,36.799,621,753,0,641,728,0,32.016,31.088,255,255
5,36.770,1746,939,0,1772,965,0,36.770,32.527,255,255
5,36.698,981,835,0,1004,861,0,34.713,33.077,255,255
5,36.627,1742,1067,0,1772,1083,0,34.000,30.927,255,255
5,36.627,1634,1059,0,1650,1029,0,34.000,31.831,255,255
5,36.527,182,451,0,209,460,0,28.460,33.855,255,255
5,36.485,1306,1077,0,1340,1073,0,34.234,33.718,255,255
5,36.385,1478,686,0,1491,655,0,33.615,31.845,255,255
5,36.314,863,993,0,896,1001,0,33.956,33.637,255,255
5,36.213,410,571,0,425,601,0,33.541,31.880,255,255
5,36.142,1298,916,0,1308,884,0,33.526,33.614,255,255
5,35.971,37,683,0,68,695,0,33.242,35.100,255,255
5,35.870,863,993,0,883,966,0,33.601,31.438,255,255
5,35.799,596,865,0,611,836,0,32.650,31.519,255,255
5,35.799,1636,496,0,1650,526,0,33.106,31.932,255,255
5,35.728,928,911,0,960,920,0,33.242,33.208,255,255
5,35.627,1206,990,0,1234,973,0,32.757,32.326,255,255
5,35.627,1761,659,0,1777,630,0,33.121,32.162,255,255
5,35.233,479,531,0,483,498,0,33.242,33.526,255,255
5,35.142,503,702,0,534,692,0,32.573,34.272,255,255
5,35.113,1544,642,0,1566,616,0,34.059,30.886,255,255
5,35.071,1450,953,0,1482,947,0,32.558,31.806,255,255
5,34.870,956,872,0,982,892,0,32.802,30.421,255,255
5,34.799,457,717,0,471,746,0,32.202,30.207,255,255
5,34.799,1434,1021,0,1463,1035,0,32.202,30.516,255,255
5,34.728,1512,960,0,1543,965,0,31.401,31.755,255,255
5,34.627,483,784,0,511,792,0,29.120,30.446,255,255
5,34.556,292,688,0,306,665,0,26.926,30.129,255,255
5,34.556,590,894,0,596,865,0,29.614,31.364,255,255
5,34.556,1695,596,0,1705,623,0,28.792,31.530,255,255
5,34.485,1276,880,0,1308,884,0,32.249,30.528,255,255
5,34.485,1685,800,0,1717,800,0,32.000,30.297,255,255
5,34.456,278,344,0,301,366,0,31.828,30.942,255,255
5,34.456,1043,806,0,1064,830,0,31.890,30.222,255,255
5,34.385,1409,1056,0,1437,1068,0,30.463,31.430,255,255
5,34.284,753,1019,0,773,1045,0,32.802,31.131,255,255
5,34.213,299,546,0,314,574,0,31.765,31.130,255,255
5,34.142,131,856,0,150,837,0,26.870,30.960,255,255
5,34.042,811,696,0,836,715,0,31.401,30.353,255,255
5,33.971,1016,941,0,1045,953,0,31.385,27.721,255,255
5,33.971,1077,838,0,1106,826,0,31.385,32.986,255,255
5,33.799,87,610,0,87,638,0,28.000,31.625,255,255
5,33.799,735,857,0,750,830,0,30.887,31.815,255,255
5,33.799,1358,980,0,1370,952,0,30.463,29.199,255,255
5,33.627,1746,1174,0,1773,1186,0,29.547,28.891,255,255
5,33.556,613,771,0,630,794,0,28.601,27.809,255,255
5,33.485,390,464,0,392,495,0,31.064,30.954,255,255
5,33.476,1370,952,0,1396,955,0,26.173,30.181,255,255
5,33.456,769,705,0,794,686,0,31.401,31.173,255,255
