 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
330,1,0,1,0,0,39.80,0,0,39.80
331,1,0,1,0,0,7.24,0,0,7.24
332,1,0,1,0,0,4.83,0,0,4.83
333,0,0,1,0,0,0.00,0,0,0.00
334,1,0,1,0,0,5.41,0,0,5.41
335,1,0,1,0,0,15.31,0,0,15.31
336,1,0,1,0,0,5.83,0,0,5.83
337,0,0,1,0,0,0.00,0,0,0.00
338,1,0,1,0,0,1.00,0,0,1.00
339,1,0,1,0,0,39.49,0,0,39.49
340,1,0,1,0,0,23.21,0,0,23.21
341,1,0,1,0,0,1.41,0,0,1.41
342,77,40,0,73,951,24.04,16,0,78.76
343,1,0,1,0,0,10.66,0,0,10.66
344,1,0,1,0,0,9.07,0,0,9.07
345,1,0,1,0,0,7.07,0,0,7.07
346,1,0,1,0,0,80.98,0,0,80.98
347,1,0,1,0,0,18.49,0,0,18.49
348,1,0,1,0,0,9.49,0,0,9.49
349,1,0,1,0,0,6.00,0,0,6.00
350,1,0,1,0,0,76.18,0,0,76.18
351,1,0,1,0,0,5.24,0,0,5.24
352,3,1,0,1,0,18.84,0,0,26.73
353,1,0,1,0,0,21.66,0,0,21.66
354,1,0,1,0,0,10.41,0,0,10.41
355,1,0,1,0,0,2.00,0,0,2.00
356,5,2,0,4,75,52.83,0,0,98.05
357,1,0,1,0,0,1.00,0,0,1.00
358,1,0,1,0,0,13.07,0,0,13.07
359,1,0,1,0,0,14.90,0,0,14.90
360,1,0,1,0,0,48.80,0,0,48.80
361,1,0,1,0,0,19.31,0,0,19.31
362,1,0,1,0,0,2.00,0,0,2.00
363,1,0,1,0,0,14.07,0,0,14.07
364,1,0,1,0,0,14.90,0,0,14.90
365,6,3,0,6,21,15.99,0,1,56.04
366,1,0,1,0,0,7.41,0,0,7.41
367,1,0,1,0,0,14.49,0,0,14.49
368,1,0,1,0,0,14.66,0,0,14.66
369,1,0,1,0,0,84.30,0,0,84.30
370,1,0,1,0,0,71.33,0,0,71.33
371,1,0,1,0,0,22.56,0,0,22.56
372,1,0,1,0,0,9.49,0,0,9.49
373,1,0,1,0,0,10.07,0,0,10.07
374,1,0,1,0,0,8.49,0,0,8.49
375,1,0,1,0,0,8.07,0,0,8.07
376,1,0,1,0,0,10.66,0,0,10.66
377,1,0,1,0,0,5.24,0,0,5.24
378,1,0,1,0,0,7.24,0,0,7.24
379,1,0,1,0,0,9.66,0,0,9.66
380,1,0,1,0,0,4.24,0,0,4.24
381,1,0,1,0,0,59.08,0,0,59.08
382,1,0,1,0,0,6.24,0,0,6.24
383,3,1,0,1,0,6.97,0,0,9.66
384,1,0,1,0,0,21.73,0,0,21.73
385,1,0,1,0,0,10.24,0,0,10.24
386,1,0,1,0,0,1.41,0,0,1.41
